object,index,x,y,z
bed3,213,4.386,6.754,0.000
bed3,214,4.489,6.754,0.000
bed3,215,4.558,6.766,0.000
bed3,216,4.644,6.767,0.000
bed3,217,4.715,6.762,0.000
bed3,218,4.881,6.790,0.000
bed3,219,4.971,6.791,0.000
bed3,220,5.035,6.798,0.000
bed3,221,5.198,6.808,0.000
bed3,222,5.271,6.810,0.000
bed3,223,5.444,6.825,0.000
bed3,224,5.520,6.842,0.000
bed3,225,5.589,6.823,0.000
bed3,226,5.672,6.826,0.000
bed3,227,5.840,6.859,0.000
bed3,228,5.913,6.849,0.000
bed3,229,5.998,6.870,0.000
bed3,230,6.231,6.886,0.000
bed3,231,6.487,6.878,0.000
bed3,232,6.642,6.910,0.000
bed3,233,6.798,6.918,0.000
bed3,234,6.871,6.922,0.000
bed3,235,6.968,6.925,0.000
bed3,236,7.209,6.938,0.000
bed3,237,7.278,6.946,0.000
bed3,238,7.353,6.950,0.000
bed3,239,7.438,6.957,0.000
bed3,240,7.518,6.957,0.000
bed3,241,7.584,6.956,0.000
bed3,242,7.674,6.969,0.000
bed3,243,7.766,6.974,0.000
bed3,244,7.839,6.987,0.000
bed3,245,8.154,7.001,0.000
bed3,246,8.224,6.988,0.000
bed3,247,9.601,7.037,0.000
bed3,248,9.671,7.039,0.000
bed3,249,9.931,7.022,0.000
bed3,250,9.987,7.040,0.000
bed3,251,10.084,7.034,0.000
bed3,252,10.146,7.023,0.000
bed3,253,10.230,7.023,0.000
bed3,254,10.391,7.032,0.000
bed3,255,10.642,7.013,0.000
bed3,256,10.725,7.006,0.000
bed3,257,10.887,7.017,0.000
bed3,258,10.956,7.004,0.000
bed3,259,11.042,7.012,0.000
bed3,260,11.365,6.994,0.000
bed3,261,11.449,6.988,0.000
bed3,262,11.518,6.979,0.000
bed3,263,11.603,6.962,0.000
bed3,264,11.665,6.956,0.000
bed3,265,11.763,6.980,0.000
bed3,266,11.826,6.959,0.000
bed3,267,11.927,6.951,0.000
bed3,268,12.084,6.936,0.000
bed3,269,12.788,6.880,0.000
bed3,270,12.882,6.891,0.000
bed3,271,12.955,6.872,0.000
bed3,272,13.039,6.865,0.000
bed3,273,13.120,6.855,0.000
bed3,274,13.295,6.841,0.000
bed3,275,13.842,6.765,0.000
bed3,276,13.993,6.772,0.000
bed3,277,14.077,6.746,0.000
bed3,278,14.169,6.733,0.000
bed3,279,14.226,6.730,0.000
bed3,280,14.313,6.722,0.000
bed3,281,14.391,6.707,0.000
bed3,282,14.485,6.703,0.000
bed3,283,14.553,6.700,0.000
bed3,284,14.723,6.678,0.000
bed3,285,14.794,6.661,0.000
bed3,286,16.080,6.513,0.000
bed3,287,16.163,6.525,0.000
bed3,288,16.867,6.433,0.000
bed3,289,16.952,6.426,0.000
bed3,290,17.277,6.401,0.000
bed3,291,17.357,6.399,0.000
bed3,292,17.432,6.381,0.000
bed3,293,17.612,6.373,0.000
bed3,294,17.691,6.356,0.000
bed3,295,17.823,6.340,0.000
bed3,296,17.995,6.348,0.000
bed3,297,18.088,6.339,0.000
bed3,298,18.146,6.332,0.000
bed3,299,18.248,6.326,0.000
bed3,300,18.386,6.314,0.000
bed3,301,18.627,6.302,0.000
bed3,302,19.358,6.271,0.000
bed3,303,19.440,6.263,0.000
bed3,304,19.521,6.288,0.000
bed3,305,19.589,6.272,0.000
bed3,306,19.684,6.273,0.000
bed3,307,19.773,6.261,0.000
bed3,308,19.915,6.260,0.000
bed3,309,19.999,6.255,0.000
bed3,310,22.720,6.353,0.000
bed3,311,22.822,6.332,0.000
bed3,312,22.874,6.345,0.000
bed3,313,22.961,6.359,0.000
bed3,314,23.039,6.358,0.000
bed3,315,23.364,6.360,0.000
bed3,316,23.440,6.376,0.000
bed3,317,23.594,6.400,0.000
bed3,318,23.671,6.387,0.000
bed3,319,23.842,6.410,0.000
bed3,320,23.931,6.424,0.000
bed3,321,24.002,6.431,0.000
bed3,322,24.249,6.447,0.000
bed3,323,24.325,6.456,0.000
bed3,324,24.404,6.442,0.000
bed3,325,24.575,6.453,0.000
bed3,326,24.648,6.466,0.000
bed3,327,25.049,6.496,0.000
bed3,328,25.118,6.495,0.000
bed3,329,25.202,6.498,0.000
bed3,330,25.263,6.507,0.000
bed3,331,25.370,6.522,0.000
bed3,332,25.445,6.523,0.000
bed3,333,25.505,6.533,0.000
bed3,334,25.585,6.526,0.000
bed3,335,25.692,6.544,0.000
bed3,336,25.767,6.529,0.000
bed3,337,25.839,6.545,0.000
bed3,338,26.003,6.541,0.000
bed3,339,26.081,6.558,0.000
bed3,340,26.238,6.580,0.000
bed3,341,26.640,6.590,0.000
bed3,342,26.719,6.583,0.000
bed3,343,26.878,6.605,0.000
bed3,344,26.969,6.608,0.000
bed3,345,27.048,6.601,0.000
bed3,346,27.106,6.597,0.000
bed3,347,27.202,6.600,0.000
bed3,348,27.363,6.610,0.000
bed3,349,27.445,6.625,0.000
bed3,350,27.667,6.622,0.000
bed3,351,27.759,6.632,0.000
bed3,352,27.839,6.623,0.000
bed3,353,28.626,6.629,0.000
bed3,354,28.804,6.634,0.000
bed3,355,28.871,6.636,0.000
bed3,356,28.956,6.645,0.000
bed3,357,29.053,6.642,0.000
bed3,358,29.130,6.630,0.000
bed3,359,29.282,6.640,0.000
bed3,360,29.361,6.639,0.000
bed3,361,29.544,6.642,0.000
bed3,362,29.678,6.659,0.000
bed3,363,29.750,6.650,0.000
bed3,364,29.925,6.644,0.000
bed3,365,0.243,7.067,0.000
bed3,366,0.473,7.070,0.000
bed3,367,0.631,7.082,0.000
bed3,368,0.894,7.065,0.000
bed3,369,0.960,7.073,0.000
bed3,370,1.041,7.077,0.000
bed3,371,1.271,7.076,0.000
bed3,372,1.377,7.070,0.000
bed3,373,1.689,7.083,0.000
bed3,374,1.995,7.091,0.000
bed3,375,2.099,7.079,0.000
bed3,376,2.160,7.100,0.000
bed3,377,2.316,7.092,0.000
bed3,378,2.486,7.095,0.000
bed3,379,2.657,7.113,0.000
bed3,380,2.705,7.105,0.000
bed3,381,2.950,7.109,0.000
bed3,382,3.054,7.114,0.000
bed3,383,3.120,7.121,0.000
bed3,384,3.196,7.123,0.000
bed3,385,3.355,7.143,0.000
bed3,386,3.442,7.139,0.000
bed3,387,3.524,7.142,0.000
bed3,388,3.603,7.152,0.000
bed3,389,3.685,7.150,0.000
bed3,390,3.914,7.158,0.000
bed3,391,4.075,7.173,0.000
bed3,392,4.159,7.173,0.000
bed3,393,4.728,7.206,0.000
bed3,394,4.804,7.218,0.000
bed3,395,4.868,7.211,0.000
bed3,396,5.028,7.225,0.000
bed3,397,5.273,7.260,0.000
bed3,398,5.355,7.245,0.000
bed3,399,5.443,7.251,0.000
bed3,400,5.525,7.266,0.000
bed3,401,5.674,7.276,0.000
bed3,402,5.768,7.269,0.000
bed3,403,5.928,7.273,0.000
bed3,404,5.990,7.290,0.000
bed3,405,6.090,7.300,0.000
bed3,406,6.235,7.302,0.000
bed3,407,6.557,7.337,0.000
bed3,408,6.729,7.342,0.000
bed3,409,6.801,7.348,0.000
bed3,410,6.964,7.351,0.000
bed3,411,7.041,7.358,0.000
bed3,412,7.202,7.366,0.000
bed3,413,7.611,7.407,0.000
bed3,414,7.681,7.406,0.000
bed3,415,7.841,7.412,0.000
bed3,416,7.920,7.401,0.000
bed3,417,8.335,7.433,0.000
bed3,418,8.564,7.436,0.000
bed3,419,8.642,7.454,0.000
bed3,420,8.806,7.437,0.000
bed3,421,8.875,7.450,0.000
bed3,422,8.940,7.443,0.000
bed3,423,9.103,7.445,0.000
bed3,424,9.606,7.464,0.000
bed3,425,9.678,7.458,0.000
bed3,426,9.774,7.460,0.000
bed3,427,9.842,7.455,0.000
bed3,428,10.319,7.450,0.000
bed3,429,10.398,7.449,0.000
bed3,430,10.487,7.453,0.000
bed3,431,10.562,7.433,0.000
bed3,432,10.731,7.440,0.000
bed3,433,10.809,7.433,0.000
bed3,434,10.879,7.443,0.000
bed3,435,11.363,7.416,0.000
bed3,436,11.437,7.414,0.000
bed3,437,12.081,7.373,0.000
bed3,438,12.162,7.363,0.000
bed3,439,12.632,7.334,0.000
bed3,440,12.719,7.324,0.000
bed3,441,13.280,7.275,0.000
bed3,442,13.522,7.243,0.000
bed3,443,13.592,7.223,0.000
bed3,444,14.154,7.162,0.000
bed3,445,14.324,7.167,0.000
bed3,446,14.394,7.150,0.000
bed3,447,14.472,7.147,0.000
bed3,448,14.733,7.107,0.000
bed3,449,14.811,7.090,0.000
bed3,450,14.953,7.068,0.000
bed3,451,15.048,7.076,0.000
bed3,452,15.120,7.051,0.000
bed3,453,15.203,7.049,0.000
bed3,454,16.002,6.960,0.000
bed3,455,16.165,6.944,0.000
bed3,456,16.319,6.912,0.000
bed3,457,16.550,6.894,0.000
bed3,458,16.636,6.884,0.000
bed3,459,17.290,6.824,0.000
bed3,460,17.522,6.801,0.000
bed3,461,17.598,6.789,0.000
bed3,462,18.082,6.764,0.000
bed3,463,18.167,6.763,0.000
bed3,464,18.562,6.724,0.000
bed3,465,18.726,6.704,0.000
bed3,466,18.793,6.714,0.000
bed3,467,18.877,6.723,0.000
bed3,468,18.950,6.711,0.000
bed3,469,19.039,6.706,0.000
bed3,470,19.104,6.694,0.000
bed3,471,19.527,6.673,0.000
bed3,472,19.589,6.682,0.000
bed3,473,19.842,6.672,0.000
bed3,474,20.006,6.683,0.000
bed3,475,20.074,6.683,0.000
bed3,476,20.252,6.677,0.000
bed3,477,22.727,6.778,0.000
bed3,478,22.793,6.771,0.000
bed3,479,22.883,6.786,0.000
bed3,480,22.957,6.790,0.000
bed3,481,23.044,6.796,0.000
bed3,482,23.125,6.800,0.000
bed3,483,23.204,6.802,0.000
bed3,484,23.682,6.824,0.000
bed3,485,23.913,6.856,0.000
bed3,486,24.016,6.841,0.000
bed3,487,24.087,6.862,0.000
bed3,488,24.253,6.882,0.000
bed3,489,24.479,6.875,0.000
bed3,490,24.553,6.893,0.000
bed3,491,24.643,6.890,0.000
bed3,492,24.954,6.910,0.000
bed3,493,25.110,6.937,0.000
bed3,494,25.205,6.933,0.000
bed3,495,25.605,6.947,0.000
bed3,496,25.832,6.969,0.000
bed3,497,25.921,6.979,0.000
bed3,498,25.994,6.991,0.000
bed3,499,26.082,7.003,0.000
bed3,500,26.242,6.997,0.000
bed3,501,26.462,7.011,0.000
bed3,502,26.548,7.010,0.000
bed3,503,26.638,7.022,0.000
bed3,504,26.715,7.032,0.000
bed3,505,26.806,7.031,0.000
bed3,506,27.199,7.039,0.000
bed3,507,27.353,7.045,0.000
bed3,508,27.435,7.046,0.000
bed3,509,27.511,7.045,0.000
bed3,510,27.767,7.049,0.000
bed3,511,27.839,7.048,0.000
bed3,512,27.915,7.054,0.000
bed3,513,28.088,7.071,0.000
bed3,514,28.233,7.067,0.000
bed3,515,28.323,7.064,0.000
bed3,516,28.407,7.072,0.000
bed3,517,28.722,7.068,0.000
bed3,518,28.799,7.071,0.000
bed3,519,28.879,7.064,0.000
bed3,520,28.958,7.081,0.000
bed3,521,29.122,7.082,0.000
bed3,522,29.280,7.058,0.000
bed3,523,29.511,7.065,0.000
bed3,524,29.587,7.077,0.000
bed3,525,29.909,7.063,0.000
bed3,526,0.004,7.499,0.000
bed3,527,0.080,7.502,0.000
bed3,528,0.243,7.503,0.000
bed3,529,0.327,7.494,0.000
bed3,530,0.393,7.497,0.000
bed3,531,0.644,7.496,0.000
bed3,532,0.810,7.502,0.000
bed3,533,0.881,7.499,0.000
bed3,534,0.946,7.501,0.000
bed3,535,1.042,7.511,0.000
bed3,536,1.134,7.516,0.000
bed3,537,1.275,7.489,0.000
bed3,538,1.436,7.509,0.000
bed3,539,1.584,7.500,0.000
bed3,540,1.842,7.509,0.000
bed3,541,1.917,7.516,0.000
bed3,542,2.072,7.507,0.000
bed3,543,2.158,7.504,0.000
bed3,544,2.245,7.527,0.000
bed3,545,2.478,7.526,0.000
bed3,546,2.570,7.524,0.000
bed3,547,2.649,7.542,0.000
bed3,548,2.721,7.543,0.000
bed3,549,2.877,7.543,0.000
bed3,550,2.957,7.545,0.000
bed3,551,3.201,7.550,0.000
bed3,552,3.291,7.559,0.000
bed3,553,3.362,7.559,0.000
bed3,554,3.523,7.574,0.000
bed3,555,3.588,7.576,0.000
bed3,556,3.681,7.573,0.000
bed3,557,3.836,7.565,0.000
bed3,558,4.235,7.610,0.000
bed3,559,4.311,7.602,0.000
bed3,560,4.409,7.625,0.000
bed3,561,4.554,7.635,0.000
bed3,562,4.641,7.626,0.000
bed3,563,4.727,7.630,0.000
bed3,564,4.959,7.645,0.000
bed3,565,5.031,7.653,0.000
bed3,566,5.127,7.658,0.000
bed3,567,5.197,7.664,0.000
bed3,568,5.287,7.669,0.000
bed3,569,5.358,7.677,0.000
bed3,570,5.441,7.662,0.000
bed3,571,5.512,7.688,0.000
bed3,572,5.605,7.704,0.000
bed3,573,5.759,7.699,0.000
bed3,574,5.929,7.722,0.000
bed3,575,5.984,7.718,0.000
bed3,576,6.079,7.731,0.000
bed3,577,6.156,7.731,0.000
bed3,578,6.241,7.732,0.000
bed3,579,6.314,7.757,0.000
bed3,580,6.477,7.749,0.000
bed3,581,6.631,7.762,0.000
bed3,582,6.712,7.776,0.000
bed3,583,6.814,7.764,0.000
bed3,584,6.886,7.776,0.000
bed3,585,6.961,7.790,0.000
bed3,586,7.032,7.789,0.000
bed3,587,7.974,7.840,0.000
bed3,588,8.717,7.873,0.000
bed3,589,8.789,7.876,0.000
bed3,590,8.878,7.888,0.000
bed3,591,9.113,7.884,0.000
bed3,592,9.346,7.891,0.000
bed3,593,9.430,7.904,0.000
bed3,594,9.606,7.883,0.000
bed3,595,9.688,7.886,0.000
bed3,596,9.753,7.890,0.000
bed3,597,10.395,7.884,0.000
bed3,598,10.647,7.863,0.000
bed3,599,10.719,7.889,0.000
bed3,600,11.201,7.856,0.000
bed3,601,11.433,7.837,0.000
bed3,602,11.509,7.835,0.000
bed3,603,12.403,7.767,0.000
bed3,604,12.648,7.752,0.000
bed3,605,12.720,7.739,0.000
bed3,606,12.877,7.725,0.000
bed3,607,12.956,7.726,0.000
bed3,608,13.045,7.730,0.000
bed3,609,13.119,7.712,0.000
bed3,610,13.190,7.698,0.000
bed3,611,13.270,7.687,0.000
bed3,612,13.839,7.628,0.000
bed3,613,13.909,7.618,0.000
bed3,614,14.485,7.549,0.000
bed3,615,14.959,7.505,0.000
bed3,616,15.683,7.426,0.000
bed3,617,15.749,7.415,0.000
bed3,618,16.167,7.370,0.000
bed3,619,16.238,7.359,0.000
bed3,620,16.323,7.350,0.000
bed3,621,16.410,7.344,0.000
bed3,622,17.198,7.281,0.000
bed3,623,17.290,7.248,0.000
bed3,624,17.374,7.250,0.000
bed3,625,17.449,7.234,0.000
bed3,626,17.503,7.228,0.000
bed3,627,17.694,7.219,0.000
bed3,628,18.157,7.199,0.000
bed3,629,18.312,7.174,0.000
bed3,630,18.726,7.144,0.000
bed3,631,19.049,7.132,0.000
bed3,632,19.516,7.099,0.000
bed3,633,19.602,7.130,0.000
bed3,634,19.664,7.113,0.000
bed3,635,19.760,7.117,0.000
bed3,636,19.934,7.118,0.000
bed3,637,19.995,7.112,0.000
bed3,638,20.170,7.116,0.000
bed3,639,22.731,7.199,0.000
bed3,640,22.801,7.192,0.000
bed3,641,23.036,7.214,0.000
bed3,642,23.133,7.226,0.000
bed3,643,23.195,7.221,0.000
bed3,644,23.293,7.234,0.000
bed3,645,23.366,7.234,0.000
bed3,646,23.438,7.241,0.000
bed3,647,23.507,7.258,0.000
bed3,648,23.682,7.261,0.000
bed3,649,23.819,7.278,0.000
bed3,650,23.914,7.274,0.000
bed3,651,23.993,7.285,0.000
bed3,652,24.079,7.287,0.000
bed3,653,24.146,7.299,0.000
bed3,654,24.413,7.300,0.000
bed3,655,24.567,7.311,0.000
bed3,656,24.793,7.334,0.000
bed3,657,24.867,7.347,0.000
bed3,658,24.971,7.356,0.000
bed3,659,25.045,7.344,0.000
bed3,660,25.116,7.350,0.000
bed3,661,25.256,7.372,0.000
bed3,662,25.667,7.407,0.000
bed3,663,25.856,7.385,0.000
bed3,664,25.916,7.398,0.000
bed3,665,25.997,7.420,0.000
bed3,666,26.162,7.411,0.000
bed3,667,26.236,7.421,0.000
bed3,668,26.319,7.434,0.000
bed3,669,26.477,7.434,0.000
bed3,670,26.550,7.442,0.000
bed3,671,26.637,7.440,0.000
bed3,672,26.724,7.443,0.000
bed3,673,26.790,7.472,0.000
bed3,674,26.886,7.451,0.000
bed3,675,26.969,7.456,0.000
bed3,676,27.119,7.463,0.000
bed3,677,27.684,7.466,0.000
bed3,678,27.858,7.480,0.000
bed3,679,28.639,7.483,0.000
bed3,680,28.895,7.499,0.000
bed3,681,28.967,7.506,0.000
bed3,682,29.122,7.504,0.000
bed3,683,29.278,7.498,0.000
bed3,684,29.359,7.511,0.000
bed3,685,29.438,7.492,0.000
bed3,686,29.524,7.505,0.000
bed3,687,29.602,7.477,0.000
bed3,688,29.769,7.514,0.000
bed3,689,29.922,7.501,0.000
bed3,690,-0.004,7.919,0.000
bed3,691,0.081,7.926,0.000
bed3,692,0.161,7.924,0.000
bed3,693,0.324,7.923,0.000
bed3,694,0.470,7.938,0.000
bed3,695,0.553,7.931,0.000
bed3,696,0.647,7.931,0.000
bed3,697,0.794,7.939,0.000
bed3,698,0.887,7.933,0.000
bed3,699,0.942,7.918,0.000
bed3,700,1.042,7.930,0.000
bed3,701,1.116,7.920,0.000
bed3,702,1.201,7.936,0.000
bed3,703,1.591,7.936,0.000
bed3,704,1.687,7.935,0.000
bed3,705,1.745,7.931,0.000
bed3,706,1.926,7.934,0.000
bed3,707,2.084,7.935,0.000
bed3,708,2.248,7.948,0.000
bed3,709,2.312,7.956,0.000
bed3,710,2.396,7.956,0.000
bed3,711,2.491,7.953,0.000
bed3,712,2.552,7.961,0.000
bed3,713,2.643,7.956,0.000
bed3,714,2.796,7.960,0.000
bed3,715,2.891,7.965,0.000
bed3,716,3.022,7.964,0.000
bed3,717,3.356,7.993,0.000
bed3,718,3.455,7.995,0.000
bed3,719,3.525,7.999,0.000
bed3,720,3.598,8.002,0.000
bed3,721,3.672,8.004,0.000
bed3,722,3.842,8.013,0.000
bed3,723,3.927,8.008,0.000
bed3,724,3.999,8.017,0.000
bed3,725,4.079,8.024,0.000
bed3,726,4.158,8.021,0.000
bed3,727,4.339,8.039,0.000
bed3,728,4.387,8.044,0.000
bed3,729,4.469,8.052,0.000
bed3,730,4.547,8.041,0.000
bed3,731,4.796,8.063,0.000
bed3,732,4.965,8.092,0.000
bed3,733,5.036,8.081,0.000
bed3,734,5.122,8.081,0.000
bed3,735,5.363,8.107,0.000
bed3,736,5.532,8.115,0.000
bed3,737,5.613,8.113,0.000
bed3,738,5.666,8.120,0.000
bed3,739,5.745,8.124,0.000
bed3,740,5.847,8.123,0.000
bed3,741,5.916,8.135,0.000
bed3,742,6.066,8.157,0.000
bed3,743,6.164,8.162,0.000
bed3,744,6.322,8.169,0.000
bed3,745,6.381,8.152,0.000
bed3,746,6.569,8.172,0.000
bed3,747,6.636,8.187,0.000
bed3,748,7.037,8.228,0.000
bed3,749,7.119,8.221,0.000
bed3,750,7.683,8.264,0.000
bed3,751,8.088,8.270,0.000
bed3,752,8.147,8.281,0.000
bed3,753,8.882,8.295,0.000
bed3,754,9.047,8.304,0.000
bed3,755,9.518,8.315,0.000
bed3,756,10.156,8.314,0.000
bed3,757,10.222,8.300,0.000
bed3,758,10.315,8.315,0.000
bed3,759,10.790,8.297,0.000
bed3,760,10.884,8.309,0.000
bed3,761,10.965,8.288,0.000
bed3,762,12.646,8.176,0.000
bed3,763,13.036,8.147,0.000
bed3,764,13.129,8.136,0.000
bed3,765,13.201,8.126,0.000
bed3,766,13.759,8.071,0.000
bed3,767,13.841,8.057,0.000
bed3,768,13.920,8.052,0.000
bed3,769,14.009,8.031,0.000
bed3,770,14.091,8.029,0.000
bed3,771,14.641,7.972,0.000
bed3,772,14.729,7.959,0.000
bed3,773,14.804,7.956,0.000
bed3,774,15.759,7.846,0.000
bed3,775,15.841,7.833,0.000
bed3,776,16.238,7.780,0.000
bed3,777,16.312,7.781,0.000
bed3,778,16.564,7.755,0.000
bed3,779,16.880,7.717,0.000
bed3,780,16.966,7.708,0.000
bed3,781,17.202,7.685,0.000
bed3,782,17.362,7.672,0.000
bed3,783,17.447,7.665,0.000
bed3,784,17.526,7.659,0.000
bed3,785,17.831,7.635,0.000
bed3,786,18.240,7.611,0.000
bed3,787,18.324,7.602,0.000
bed3,788,18.397,7.607,0.000
bed3,789,18.567,7.587,0.000
bed3,790,18.630,7.578,0.000
bed3,791,18.707,7.570,0.000
bed3,792,18.799,7.574,0.000
bed3,793,19.208,7.564,0.000
bed3,794,19.284,7.556,0.000
bed3,795,19.355,7.555,0.000
bed3,796,19.510,7.541,0.000
bed3,797,19.587,7.533,0.000
bed3,798,19.676,7.554,0.000
bed3,799,19.743,7.558,0.000
bed3,800,19.839,7.549,0.000
bed3,801,20.001,7.532,0.000
bed3,802,20.080,7.538,0.000
bed3,803,20.155,7.550,0.000
bed3,804,20.246,7.546,0.000
bed3,805,22.720,7.629,0.000
bed3,806,22.803,7.632,0.000
bed3,807,22.873,7.641,0.000
bed3,808,22.953,7.639,0.000
bed3,809,23.043,7.660,0.000
bed3,810,23.445,7.662,0.000
bed3,811,23.769,7.683,0.000
bed3,812,23.834,7.701,0.000
bed3,813,23.924,7.713,0.000
bed3,814,23.997,7.701,0.000
bed3,815,24.083,7.712,0.000
bed3,816,24.225,7.737,0.000
bed3,817,24.314,7.744,0.000
bed3,818,24.401,7.736,0.000
bed3,819,24.472,7.735,0.000
bed3,820,24.570,7.761,0.000
bed3,821,24.720,7.758,0.000
bed3,822,25.045,7.783,0.000
bed3,823,25.196,7.788,0.000
bed3,824,25.282,7.798,0.000
bed3,825,25.516,7.815,0.000
bed3,826,25.847,7.839,0.000
bed3,827,26.085,7.854,0.000
bed3,828,26.155,7.854,0.000
bed3,829,26.245,7.852,0.000
bed3,830,26.317,7.853,0.000
bed3,831,26.464,7.883,0.000
bed3,832,26.564,7.854,0.000
bed3,833,26.631,7.874,0.000
bed3,834,26.724,7.867,0.000
bed3,835,26.805,7.867,0.000
bed3,836,26.876,7.869,0.000
bed3,837,26.965,7.888,0.000
bed3,838,27.040,7.870,0.000
bed3,839,27.197,7.874,0.000
bed3,840,27.287,7.900,0.000
bed3,841,28.407,7.923,0.000
bed3,842,28.482,7.922,0.000
bed3,843,28.711,7.921,0.000
bed3,844,28.809,7.920,0.000
bed3,845,28.952,7.918,0.000
bed3,846,29.043,7.931,0.000
bed3,847,29.197,7.918,0.000
bed3,848,29.281,7.916,0.000
bed3,849,29.433,7.938,0.000
bed3,850,29.538,7.922,0.000
bed3,851,29.602,7.937,0.000
bed3,852,29.676,7.925,0.000
bed3,853,29.772,7.934,0.000
bed3,854,29.916,7.939,0.000
bed3,855,-0.001,8.343,0.000
bed3,856,0.167,8.367,0.000
bed3,857,0.305,8.375,0.000
bed3,858,0.400,8.369,0.000
bed3,859,0.469,8.356,0.000
bed3,860,0.868,8.348,0.000
bed3,861,1.125,8.362,0.000
bed3,862,1.284,8.353,0.000
bed3,863,1.355,8.358,0.000
bed3,864,1.427,8.354,0.000
bed3,865,1.522,8.356,0.000
bed3,866,1.596,8.368,0.000
bed3,867,1.757,8.369,0.000
bed3,868,1.844,8.367,0.000
bed3,869,1.911,8.370,0.000
bed3,870,2.094,8.372,0.000
bed3,871,2.240,8.376,0.000
bed3,872,2.398,8.385,0.000
bed3,873,2.467,8.382,0.000
bed3,874,2.651,8.386,0.000
bed3,875,2.723,8.394,0.000
bed3,876,2.789,8.386,0.000
bed3,877,3.042,8.397,0.000
bed3,878,3.193,8.399,0.000
bed3,879,4.003,8.446,0.000
bed3,880,4.155,8.444,0.000
bed3,881,4.242,8.463,0.000
bed3,882,4.335,8.455,0.000
bed3,883,4.634,8.493,0.000
bed3,884,4.803,8.485,0.000
bed3,885,4.883,8.507,0.000
bed3,886,4.964,8.507,0.000
bed3,887,5.027,8.508,0.000
bed3,888,5.192,8.517,0.000
bed3,889,5.281,8.523,0.000
bed3,890,5.366,8.522,0.000
bed3,891,5.442,8.545,0.000
bed3,892,5.529,8.537,0.000
bed3,893,5.598,8.558,0.000
bed3,894,5.689,8.558,0.000
bed3,895,5.756,8.569,0.000
bed3,896,5.932,8.573,0.000
bed3,897,5.995,8.585,0.000
bed3,898,6.079,8.588,0.000
bed3,899,6.167,8.597,0.000
bed3,900,6.397,8.600,0.000
bed3,901,6.482,8.607,0.000
bed3,902,6.631,8.627,0.000
bed3,903,6.715,8.621,0.000
bed3,904,6.796,8.632,0.000
bed3,905,6.874,8.636,0.000
bed3,906,7.435,8.670,0.000
bed3,907,7.528,8.674,0.000
bed3,908,7.593,8.673,0.000
bed3,909,7.682,8.677,0.000
bed3,910,8.003,8.692,0.000
bed3,911,8.083,8.716,0.000
bed3,912,8.149,8.709,0.000
bed3,913,8.644,8.707,0.000
bed3,914,8.713,8.731,0.000
bed3,915,8.957,8.726,0.000
bed3,916,9.043,8.752,0.000
bed3,917,9.115,8.734,0.000
bed3,918,9.680,8.716,0.000
bed3,919,9.748,8.730,0.000
bed3,920,9.836,8.745,0.000
bed3,921,10.561,8.732,0.000
bed3,922,11.188,8.700,0.000
bed3,923,11.359,8.708,0.000
bed3,924,11.832,8.666,0.000
bed3,925,12.005,8.653,0.000
bed3,926,12.163,8.667,0.000
bed3,927,12.242,8.640,0.000
bed3,928,12.964,8.583,0.000
bed3,929,13.115,8.560,0.000
bed3,930,13.210,8.563,0.000
bed3,931,13.275,8.542,0.000
bed3,932,13.361,8.528,0.000
bed3,933,13.595,8.508,0.000
bed3,934,13.673,8.509,0.000
bed3,935,13.858,8.499,0.000
bed3,936,13.923,8.482,0.000
bed3,937,13.996,8.451,0.000
bed3,938,14.149,8.455,0.000
bed3,939,14.236,8.465,0.000
bed3,940,14.558,8.396,0.000
bed3,941,17.035,8.129,0.000
bed3,942,17.121,8.132,0.000
bed3,943,17.368,8.104,0.000
bed3,944,17.440,8.104,0.000
bed3,945,17.907,8.055,0.000
bed3,946,17.997,8.041,0.000
bed3,947,18.085,8.048,0.000
bed3,948,18.148,8.037,0.000
bed3,949,18.235,8.041,0.000
bed3,950,18.327,8.022,0.000
bed3,951,18.403,8.031,0.000
bed3,952,18.479,8.030,0.000
bed3,953,18.801,8.008,0.000
bed3,954,19.045,7.989,0.000
bed3,955,19.121,7.980,0.000
bed3,956,19.194,7.979,0.000
bed3,957,19.523,7.989,0.000
bed3,958,19.605,7.987,0.000
bed3,959,19.928,7.980,0.000
bed3,960,20.077,7.963,0.000
bed3,961,20.152,7.961,0.000
bed3,962,20.244,7.976,0.000
bed3,963,22.621,8.048,0.000
bed3,964,22.971,8.063,0.000
bed3,965,23.110,8.070,0.000
bed3,966,23.198,8.085,0.000
bed3,967,23.595,8.109,0.000
bed3,968,23.754,8.120,0.000
bed3,969,23.853,8.121,0.000
bed3,970,23.915,8.128,0.000
bed3,971,24.008,8.138,0.000
bed3,972,24.064,8.141,0.000
bed3,973,24.160,8.124,0.000
bed3,974,24.254,8.165,0.000
bed3,975,24.484,8.175,0.000
bed3,976,24.646,8.176,0.000
bed3,977,24.732,8.192,0.000
bed3,978,24.880,8.194,0.000
bed3,979,24.956,8.189,0.000
bed3,980,25.040,8.208,0.000
bed3,981,25.119,8.209,0.000
bed3,982,25.213,8.227,0.000
bed3,983,25.446,8.233,0.000
bed3,984,25.508,8.239,0.000
bed3,985,25.586,8.238,0.000
bed3,986,25.702,8.242,0.000
bed3,987,25.768,8.258,0.000
bed3,988,25.918,8.262,0.000
bed3,989,25.995,8.258,0.000
